"ID","Title","Body HTML","Vendor","Type","Status","Published","Image Src","Image Position","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Inventory Qty","Variant Inventory Adjust","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.min-qty [number_integer]","Metafield: custom.in_catalog [boolean]","Variant Metafield: custom.in_catalog [boolean]","Variant Metafield: harmonized_system_code [string]"
"8394758193466","Leather Catch-All","These handsome leather catch-all trays are perfect for emptying pockets into at the end of a day. Measuring 5"" on a side and 2"" deep, they are laser engraved with impressive detail and make a great gift.<br>","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA_94714e18-142a-4b74-883a-e9f7670e97b4.jpg?v=1688586383","1","47604989788474","45557514338618","MERGE","Design","Anchor","","","","","1","BG-LCA-ANCH","748252680723","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-ANCH.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","3","false","true",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/IMG_9461.png?v=1694718332","2","47604989821242","45557514371386","MERGE","Design","Bear","","","","","2","BG-LCA-BEAR","816265023544","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-BEAR.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","","","true",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-ANCH.png?v=1694718332","3","47604989854010","45557514404154","MERGE","Design","Deer","","","","","3","BG-LCA-DEER","816265029461","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-DEER.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","","","true",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-BEAR.png?v=1694718332","4","47604989886778","45557514436922","MERGE","Design","Keep Your Shit Here","","","","","4","BG-LCA-KEEP","816265029331","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-KEEP.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","","","true",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-DEER.png?v=1694718332","5","47604989919546","45557514502458","MERGE","Design","Bigfoot","","","","","5","BG-LCA-BIGF","816265023070","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-KRAK.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","","","true",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-KEEP.png?v=1694718332","6","47604989952314","45557514535226","MERGE","Design","Astronaut Monkey","","","","","6","BG-LCA-ASTR","816265029614","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-ASTR.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","","","false",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-KRAK.png?v=1694718332","7","47604989985082","45557514567994","MERGE","Design","Moose","","","","","7","BG-LCA-MOOS","816265026545","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-MOOS.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","","","false",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-ASTR.png?v=1694718332","8","47604990017850","45557514600762","MERGE","Design","Mountain","","","","","8","BG-LCA-MOUN","816265026552","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-MOUN.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","","","false",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-MOOS.png?v=1694718332","9","48700987932986","46654104600890","MERGE","Design","Trout","","","","","9","BG-LCA-TROUT","850015006715","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-LURE.png?v=1694718332","0.0","lb","12.00","24.95","false","","","continue","manual","true","","","","","","","true",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-MOUN.png?v=1694718332","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8394758193466","Leather Catch-All","","Zootility","WanderMade Wallets","Active","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-LCA-LURE.png?v=1694718332","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8394758717754","Leather Fold Wallet - Prints","The Elastic Fold Wallet's unique stretch pockets accommodate an impressive number of cards, ensuring you have plenty of room for all your essentials without compromising on style. Store your bills effortlessly in the length-wise back pocket, specially designed to keep your cash organized and accessible. <br>Thanks to its innovative construction style, the Elastic Fold Wallet eliminates the need for hemmed edges, resulting in a slim, minimalist carry that won't bulk up your pockets. The elastic webbing showcases a variety of inspiring, bright outdoor graphics, adding a touch of personality and flair to your everyday essentials. <br>Embrace the best of both worlds with the Elastic Fold Wallet by WanderMade – the perfect combination of classic elegance and cutting-edge design for those who demand style, functionality, and adaptability in equal measure. <br>Made to last, made to wander.","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-21.png?v=1688586399","1","47604990542138","45557515125050","MERGE","Design","No. 21 (Misty Trees)","","","","","1","PS-EFW-21","850015006623","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-21.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","3","false","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-22.png?v=1688586399","2","47604990574906","45557515157818","MERGE","Design","No. 22 (Aerial Waves)","","","","","2","PS-EFW-22","850015006630","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-22.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-29.png?v=1688586399","3","47604990607674","45557515190586","MERGE","Design","No. 29 (Sunlit Mountains)","","","","","3","PS-EFW-29","816265022080","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-29.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-46.png?v=1688586399","4","47604990640442","45557515223354","MERGE","Design","No. 46 (Tan Dunes)","","","","","4","PS-EFW-46","816265022042","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-46.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-50.png?v=1688586399","5","47604990673210","45557515256122","MERGE","Design","No. 50 (Pink Sky)","","","","","5","PS-EFW-50","816265025678","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-50.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-51.png?v=1688586399","6","47604990705978","45557515288890","MERGE","Design","No. 51 (Peach Lake)","","","","","6","PS-EFW-51","816265022011","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-51.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-60.png?v=1688586399","7","47604990738746","45557515321658","MERGE","Design","No. 60 (Buffalo Plaid)","","","","","7","PS-EFW-60","816265022097","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-60.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-64.png?v=1688586399","8","47604990771514","45557515354426","MERGE","Design","No. 64 (Tropical Hibiscus)","","","","","8","PS-EFW-64","816265027191","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-64.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-83.png?v=1688586399","9","47604990804282","45557515387194","MERGE","Design","No. 83 (Dark Mountains)","","","","","9","PS-EFW-83","816265022066","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-83.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394758717754","Leather Fold Wallet - Prints","","Zootility","WanderMade Wallets","Draft","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-84.png?v=1688586399","10","47604990837050","45557515419962","MERGE","Design","No. 84 (Black Dunes)","","","","","10","PS-EFW-84","816265022073","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-EFW-84.png?v=1688586399","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","false",""
"8394759078202","Leather Phone Wallet","<p>Designed for any generation of Apple or Android phones, as well as most phone cases, this two-card holder seamlessly attaches to your device, providing convenience and style without the bulk of a traditional wallet. Installation is a breeze – simply peel back the adhesive protector and secure the wallet to the back of your phone. The magnetic disconnect feature allows you to effortlessly remove your wallet whenever you need to use a car mount or wireless charger. <br>One of the standout features of the Magnetic Phone Wallet is the ingenious edge design that catches the sticker backing, preventing the wallet from accidentally sliding off your phone and getting lost. This clever detail provides an extra layer of security and peace of mind for the user. <br>Upgrade your carry game with the Magnetic Phone Wallet – the perfect fusion of convenience, style, and functionality for those who demand efficiency and simplicity in their everyday essentials.</p>","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW_3ce04494-33db-4c30-a733-051f6d205ea7.jpg?v=1688586410","1","47604992770362","45557517353274","MERGE","Color","Black","","","","","1","PS-MPW-BLK","816265029232","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-BLK.png?v=1688586410","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","3","true","true",""
"8394759078202","Leather Phone Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-2_59c78285-dd10-4105-9123-112e48d94115.jpg?v=1688586410","2","47604992803130","45557517386042","MERGE","Color","Camo","","","","","2","PS-MPW-CAM","816265021274","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-CAM.png?v=1688586410","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","true",""
"8394759078202","Leather Phone Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-3_2e4ce9fd-ab51-4a54-8d82-2c5e1fd57a31.jpg?v=1688586410","3","47604992835898","45557517418810","MERGE","Color","Navy","","","","","3","PS-MPW-NAV","816265021281","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-NAV.png?v=1688586410","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","true",""
"8394759078202","Leather Phone Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-BLK.png?v=1688586410","4","47604992868666","45557517451578","MERGE","Color","Red","","","","","4","PS-MPW-RED","816265029249","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-RED.png?v=1688586410","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","true",""
"8394759078202","Leather Phone Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-CAM.png?v=1688586410","5","48412978381114","46365880222010","MERGE","Color","Black/Black","","","","","5","PS-MPW-BB","816265025753","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PS-MPW-BB.png?v=1718486460","0.0","lb","14.50","29.95","false","","","continue","manual","true","","","","","","","true",""
"8394759078202","Leather Phone Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-NAV.png?v=1688586410","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8394759078202","Leather Phone Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-MPW-RED.png?v=1688586410","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8394759078202","Leather Phone Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/PS-MPW-BB.png?v=1718486460","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8394759307578","Premium Fold Wallet","<p>This wallet is made of Premium Oil Tanned Leather, Recycled Fabric made from water bottles, and repurposed Sail Cloth. This traditional-format fold wallet has six card slots. </p>","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW_46bc8f05-4540-49b7-9306-60961c8f7935.jpg?v=1688586422","1","47604993130810","45557517680954","MERGE","Color","Black","","","","","1","PS-LFW-BLK","816265028853","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-BLK.png?v=1688586422","0.0","lb","19.50","39.95","false","","","continue","manual","true","","","","","3","true","true",""
"8394759307578","Premium Fold Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-BLK.png?v=1688586422","2","47604993163578","45557517746490","MERGE","Color","Camo","","","","","2","PS-LFW-CAM","816265028952","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-CAM.png?v=1688586422","0.0","lb","19.50","39.95","false","","","continue","manual","true","","","","","","","false",""
"8394759307578","Premium Fold Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-CAM.png?v=1688586422","3","47604993196346","45557517779258","MERGE","Color","Coyote","","","","","3","PS-LFW-COY","816265028839","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-COY.png?v=1688586422","0.0","lb","19.50","39.95","false","","","continue","manual","true","","","","","","","false",""
"8394759307578","Premium Fold Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-COY.png?v=1688586422","4","47604993229114","45557517812026","MERGE","Color","Navy","","","","","4","PS-LFW-NAV","816265028877","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-NAV.png?v=1688586422","0.0","lb","19.50","39.95","false","","","continue","manual","true","","","","","","","true",""
"8394759307578","Premium Fold Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-NAV.png?v=1688586422","5","47604993261882","45557517844794","MERGE","Color","Red","","","","","5","PS-LFW-RED","816265026705","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-RED.png?v=1688586422","0.0","lb","19.50","39.95","false","","","continue","manual","true","","","","","","","false",""
"8394759307578","Premium Fold Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-RED.png?v=1688586422","6","47604993294650","45557517877562","MERGE","Color","Rust","","","","","6","PS-LFW-RUS","816265029973","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-RUS.png?v=1688586422","0.0","lb","19.50","39.95","false","","","continue","manual","true","","","","","","","true",""
"8394759307578","Premium Fold Wallet","","Zootility","WanderMade Wallets","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/PS-LFW-RUS.png?v=1688586422","7","51331025109306","49316830150970","MERGE","Color","Black / Black","","","","","7","PS-LFW-BB","646414088564","","0.0","lb","19.50","39.95","false","","","continue","manual","true","","","","","","","true",""
"8394759504186","Fishing Survival Kit","Crafted in the dimensions of a credit card, this highly portable, multi-tool survival kit equips you with the essential tools needed to face an unforeseen wilderness encounter.
<ul>
<li>4 x Fish hooks</li>
<li>De-scaler</li>
<li>2 x Lures / traps</li>
<li>5ft x Fishing line</li>
<li>Saw Blade</li>
<li>Tweezers</li>
<li>2 x Screwdrivers</li>
</ul><br>The Fishing Survival Kit features four razor-sharp fishing hooks, expertly designed for securing your next meal. Our kit includes two enticing lures and five feet of strong, durable fishing line to aid in your survival fishing efforts. Additionally, a descaling tool is seamlessly integrated into the design, ensuring your catch is meal-ready in no time.<br><br>Beyond its fishing-focused tools, the Zootility Fishing Survival Kit comes with a sharp utility blade that can be used for a multitude of purposes, from preparing food to crafting other survival necessities. The kit's dual-functioning screwdrivers are built to assist in making necessary adjustments to your gear or constructing shelter. Lastly, the tweezers included can prove invaluable for first aid situations, such as removing splinters or thorns.<br><br>The genius of the Zootility Fishing Survival Kit lies in its magnetic closure mechanism. This innovative design allows for easy and secure storage of the tools in their credit card-sized case. The kit fits effortlessly in your wallet, making it an unintrusive companion for all your adventures.<br><br>With the Zootility Fishing Survival Kit, you won't just survive – you'll thrive. Remember, in a survival situation, it's not just about the tools you have but the knowledge and determination you possess. So, be prepared and carry confidence in your pocket with the Zootility Fishing Survival Kit – MADE IN USA.<br>","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-FSK.png?v=1688586427","1","47604994048314","45557518631226","MERGE","Title","Default Title","","","","","1","Z-FSK","816265025814","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-FSK.png?v=1688586427","0.0","lb","9.50","19.95","false","","","continue","manual","true","","","","","6","true","true",""
"8394759700794","Hexalotl™ 11-in-1 Hex-Key Set","<p>The Hexalotl features ten unique hex wrench sizes, providing you with the tools to tackle a remarkable range of hex heads that would typically need a full-sized allen key set. The smile on this amiable axolotl isn't just for show - it doubles up as a handy bottle opener.</p>
<p>Despite the comprehensive tool options, the Hexalotl remains sleek and compact, fitting perfectly on your keychain without adding unnecessary bulk. It's a testament to smart design, ensuring you have a broad spectrum of tools available without compromising on convenience or portability.</p>
<p>With the Zootility 10-in-1 Hexalotl Multi-Tool, you're not just carrying a tool, you're carrying a toolbox and a trusty companion. Embrace the whimsy and functionality of this unique multi-tool, and turn everyday tasks into joyful experiences. Proudly MADE IN USA.</p>","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-HEX_d45262a6-d421-41f8-ac6a-68b5d788c2d7.jpg?v=1688586434","1","47604997128506","45557521711418","MERGE","Version","Metric","","","","","1","Z-HEX-MET","816265025913","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-HEX-MET.png?v=1688586434","0.0","lb","4.50","9.95","false","","","continue","manual","true","","","","","6","true","true",""
"8394759700794","Hexalotl™ 11-in-1 Hex-Key Set","","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-HEX-MET.png?v=1688586434","2","47604997161274","45557521744186","MERGE","Version","US Standard","","","","","2","Z-HEX-US","816265028587","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-HEX-US.png?v=1688586434","0.0","lb","4.50","9.95","false","","","continue","manual","true","","","","","","","true",""
"8394759700794","Hexalotl™ 11-in-1 Hex-Key Set","","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-HEX-US.png?v=1688586434","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8394759766330","Keyround®","<p>Keyround® - the fingernail-friendly key ring. The ends are designed only to open in one plane, and interlock to avoid being pulled apart. Our Keyrounds are individually laser cut from Stainless Steel and stone washed for a quality finish. Made in the woods of Maine.</p>","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-K_caa4544a-7f0d-41e5-923e-7f742db63399.jpg?v=1688586438","1","47604997194042","45557521776954","MERGE","Count","Pack of 2","","","","","1","Z-K-2","816265021779","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-K-2.png?v=1688586438","0.0","lb","4.00","7.95","false","","","continue","manual","true","","","","","12","true","true",""
"8394759766330","Keyround®","","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-K-2.png?v=1688586438","2","47604997226810","45557521809722","MERGE","Count","Single","","","","","2","Z-K-1","816265021410","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-K-1.png?v=1688586439","0.0","lb","2.50","4.95","false","","","continue","manual","true","","","","","","","true",""
"8394759766330","Keyround®","","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-K-1.png?v=1688586439","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8394759831866","Multi-Tool Best Sellers","<ul>
<li>24 x Z-PMD (PocketMonkey)</li>
<li>12 x Z-WC (WildCard)</li>
<li>12 x Z-HH (Headgehog)</li>
<li>12 x Z-PMX (PocketMonkey X)</li>
<li>6 x Z-ST1 (Super Thin 1)</li>
<li>6 x Z-ST2 (Super Thin 2)</li>
<li>12 x GR-G (Grrilla)</li>
<li>12 x Z-K-2 (Keyround)</li>
<li>1 x D-URS-12H-BLK (Display)</li>
</ul>","Zootility","Zootility Tools","Archived","false","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/DP-MTBS.png?v=1688586441","1","47604997620026","45557522202938","MERGE","Design","Multi-Tool Best Sellers","","","","","1","DP-MTBS","816265024299","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/DP-MTBS.png?v=1688586441","0.0","lb","900.00","1850.00","false","","","continue","manual","true","","","","","1","false","false",""
"8394759930170","Pack Pole™ All-in-One Fishing Kit","<p>The All-In-One Fishing Kit called the Pack Pole. Easy to toss in your pack and take on vacation, on a walk, or a hike. All necessary equipment included to hit the water right away.</p>","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-PP_544d5b75-fa80-41e9-a92e-93995b94808f.jpg?v=1688586446","1","47604997718330","45557522301242","MERGE","Version","Freshwater","","","","","1","Z-PP-F","816265026514","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-PP-F.png?v=1688586446","0.0","lb","9.00","19.95","false","","","continue","manual","true","","","","","6","false","true",""
"8394759930170","Pack Pole™ All-in-One Fishing Kit","","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-PP-F.png?v=1688586446","2","47604997751098","45557522334010","MERGE","Version","Saltwater","","","","","2","Z-PP-S","816265026538","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-PP-S.png?v=1688586446","0.0","lb","9.00","19.95","false","","","continue","manual","true","","","","","","","false",""
"8394759930170","Pack Pole™ All-in-One Fishing Kit","","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-PP-S.png?v=1688586446","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8394759995706","ParaKEYd™ 9-in-1 Multi-Tool","A robust key-sized multi-tool that's not only handy but also a delightful conversation starter. Shaped like a parrot, this keychain tool provides an array of essential tools without weighing you down.
<ul>
<li>3 x hex wrenches</li>
<li>2 x screwdrivers</li>
<li>Handle for hex driver bits</li>
<li>Bottle opener</li>
<li>Pry bar</li>
<li>Ruler</li>
</ul><br>The ParaKEYd offers three distinct hex wrench sizes, ideal for tightening nuts and bolts, making it a handy partner in on-the-go repairs. It also features a sturdy driver handle compatible with hex drill bits, broadening your ability to handle an array of fix-it scenarios.<br>Incorporated into the design are screwdrivers that are always at the ready. Whether it's a flathead or a Philips, the ParaKEYd has got you covered.<br>Further enhancing the ParaKEYd's utility, a sturdy pry bar is artfully integrated into the design. This tool can help you open lids, remove nails, or perform a multitude of tasks that require a little bit of leverage.<br>A built-in ruler allows for quick and convenient measurements, ensuring you're never left guessing. And, after a long day of fixes and measurements, you can unwind with the help of the ParaKEYd's integrated bottle opener.<br>All these features are neatly packed into the shape of a parrot, creating a unique keychain tool that's both fun and functional. The Zootility 9-in-1 ParaKEYd turns any keyring into a toolbox without adding bulk.<br>With the Zootility 9-in-1 ParaKEYd, you're not just carrying a tool - you're carrying a solution. Enjoy a new level of preparedness and versatility with this playful yet practical addition to your everyday carry. Proudly MADE IN USA.<br>","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-PK-9.png?v=1688586448","1","47605000700218","45557525283130","MERGE","Version","No. 9","","","","","1","Z-PK-9","816265028624","","0.0","lb","4.50","9.95","false","","","continue","manual","true","","","","","6","true","true",""
"8394760061242","Sewing Survival Kit","This credit card-sized survival kit puts essential sewing tools at your fingertips, all in a compact and convenient format that slides right into your wallet.
<ul>
<li>3 x Large buttons</li>
<li>4 x Small buttons</li>
<li>Ruler</li>
<li>Safety pin</li>
<li>Needles</li>
<li>Thread</li>
<li>Screwdrivers</li>
</ul><br>This kit includes safety pins, invaluable for temporary repairs, securing bandages, or even gear modifications. Alongside this, the kit features an assortment of small and large buttons, ensuring you're prepared to mend any garment mishap.<br>Organized in a sleek, credit-card-sized case with a secure magnetic closure, making this kit an unintrusive addition to your daily carry.<br>With the Zootility Sewing Survival Kit, you're not just prepared - you're self-sufficient. Stay equipped and ready to face the unexpected with the convenience and assurance of this nifty survival kit. Proudly MADE IN USA.<br>","Zootility","Zootility Tools","Active","true","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/Z-SSK-1.png?v=1688586456","1","47604998242618","45557522825530","MERGE","Title","Default Title","","","","","1","Z-SSK","816265028341","","0.0","lb","9.50","19.95","false","","","continue","manual","true","","","","","6","true","true",""
